child_id,mother_id,race_code,sex_code,birth_month,birth_year,birth_order,mother_age_at_birth,highest_grade_category,highest_degree_code,has_ged,has_hs_diploma,has_associates,has_ba,has_bs,has_masters,has_phd,has_professional_degree,snap_1994,snap_1996,snap_1998,snap_2000,snap_2002,snap_2004,snap_2006,snap_2008,snap_2010,snap_2012,snap_2014,snap_2016,snap_2018,tanf_afdc_1994,tanf_afdc_1996,tanf_afdc_1998,tanf_afdc_2000,tanf_afdc_2002,tanf_afdc_2004,tanf_afdc_2006,tanf_afdc_2008,tanf_afdc_2010,tanf_afdc_2012,tanf_afdc_2014,tanf_afdc_2016,tanf_afdc_2018,mother_educ_1979,mother_educ_1994,mother_educ_2006,mother_educ_2006_revised,mother_educ_2008,mother_educ_2012,father_in_hh_1994,father_in_hh_1996,father_in_hh_1998,father_in_hh_2000,father_in_hh_2002,father_in_hh_2004,father_in_hh_2006,race,sex,female,valid_snap_waves,valid_tanf_afdc_waves,snap_wave_count,tanf_afdc_wave_count,any_snap,any_tanf_afdc,exposure_group,hs_or_more_from_grade,associate_or_more_from_grade,bachelors_or_more_from_grade,hs_or_more_from_degree,associate_or_more_from_degree,bachelors_or_more_from_degree,mother_educ_latest,mother_educ_baseline_1979,valid_father_hh_waves,father_in_hh_wave_count,father_in_hh_any,region,urban_rural,ppvt_avg,math_avg,ppvt_earliest,math_earliest,ever_worked,avg_earn_per_wk,avg_work_freq
127002,1270,2,2.0,7.0,1997,2,35.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,16.0,18.0,18.0,,,,,1.0,,,,1.0,Black,Female,1.0,1,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,18.0,10.0,2,2,1.0,South,Urban,,,,,,,
127101,1271,3,1.0,11.0,1987,1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,,,,,,,9.0,9.0,0,0,,,,,,,,,,
127701,1277,3,1.0,3.0,1991,1,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,,,,,,,16.0,8.0,6,6,1.0,,,20.0,40.25,20.0,11.0,0.0,,
127901,1279,3,1.0,10.0,1983,1,24.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,14.0,15.0,15.0,15.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,8,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,6,6,1.0,South,Urban,97.33333333333333,61.666666666666664,58.0,52.0,,,
127902,1279,3,1.0,7.0,1986,2,27.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,14.0,15.0,15.0,15.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,4,2,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,6,6,1.0,South,Urban,93.75,51.0,55.0,27.0,,,
127903,1279,3,1.0,5.0,1988,3,29.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,14.0,15.0,15.0,15.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,6,2,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,6,6,1.0,South,Urban,85.66666666666667,46.4,52.0,21.0,1.0,2000.0,2.0
128601,1286,2,1.0,9.0,1988,1,27.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.0,15.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Male,0.0,6,5,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,11.0,6,0,0.0,South,Urban,68.66666666666667,32.6,27.0,6.0,1.0,2000.0,3.0
128602,1286,2,2.0,10.0,1993,2,32.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,15.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,,Black,Female,1.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,11.0,6,1,1.0,South,Urban,79.0,39.5,46.0,23.0,0.0,,
129001,1290,2,1.0,6.0,1975,1,17.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,11.0,14.0,14.0,14.0,14.0,14.0,0.0,,,0.0,0.0,,1.0,Black,Male,0.0,9,8,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,14.0,11.0,4,1,1.0,West,Urban,116.5,42.5,112.0,29.0,,,
129002,1290,2,2.0,3.0,1985,2,26.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,0.0,1.0,,0.0,11.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Female,1.0,7,3,6,1,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,1.0,0.0,0.0,14.0,11.0,6,0,0.0,West,Urban,63.333333333333336,35.2,13.0,13.0,,,
129301,1293,2,1.0,12.0,1974,1,15.0,10.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,14.0,13.0,16.0,16.0,16.0,16.0,1.0,0.0,,,,,,Black,Male,0.0,3,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,14.0,2,1,1.0,South,Urban,109.5,53.5,99.0,43.0,,,
129302,1293,2,1.0,6.0,1982,2,23.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,14.0,13.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,,,Black,Male,0.0,7,6,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,14.0,5,5,1.0,South,Urban,81.33333333333333,31.6,45.0,9.0,,,
129303,1293,2,1.0,1.0,1984,3,24.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,14.0,13.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Black,Male,0.0,6,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,16.0,14.0,7,6,1.0,South,Urban,71.33333333333333,32.0,18.0,11.0,,,
129501,1295,2,1.0,7.0,1988,1,23.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,,,1.0,,,,,,,,,,,,,,,7.0,9.0,9.0,9.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,Male,0.0,3,0,2,0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,7,0,0.0,South,Urban,56.333333333333336,29.2,19.0,8.0,0.0,,
129502,1295,2,1.0,11.0,1989,2,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,0.0,0.0,,,,7.0,9.0,9.0,9.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Male,0.0,3,2,1,0,1.0,0.0,SNAP only,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6,0,0.0,South,Urban,65.0,30.0,33.0,14.0,1.0,500.0,2.0
129503,1295,2,1.0,9.0,1991,3,27.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,1.0,0.0,,,,,,,,,,,,,0.0,7.0,9.0,9.0,9.0,10.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Black,Male,0.0,3,1,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,7,1,1.0,South,Urban,29.5,12.5,11.0,14.0,0.0,,
129504,1295,2,2.0,8.0,2000,4,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,9.0,9.0,10.0,,,,,,0.0,0.0,1.0,Black,Female,1.0,0,0,0,0,,,,,,,,,,10.0,7.0,3,1,1.0,,,8.5,3.6666666666666665,2.0,4.0,,,
129601,1296,3,2.0,5.0,1985,1,23.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,1.0,1.0,1.0,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,10.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,,,"Non-Black, Non-Hispanic",Female,1.0,6,6,4,1,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,1.0,0.0,0.0,12.0,10.0,5,0,0.0,South,Rural,68.33333333333333,33.2,24.0,10.0,,,
129602,1296,3,1.0,10.0,1988,2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,,,,,,,12.0,10.0,6,0,0.0,,,64.66666666666667,36.4,21.0,9.0,1.0,10000.0,4.0
129701,1297,2,1.0,11.0,1977,1,20.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,11.0,11.0,11.0,11.0,11.0,,0.0,0.0,0.0,,,,,Black,Male,0.0,3,1,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,3,0,0.0,South,Urban,101.33333333333333,42.5,86.0,30.0,,,
129702,1297,2,2.0,1.0,1981,2,23.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.0,0.0,,,,1.0,Black,Female,1.0,11,10,5,0,1.0,0.0,SNAP only,1.0,1.0,0.0,1.0,1.0,0.0,11.0,11.0,4,1,1.0,South,Urban,73.0,31.8,44.0,12.0,,,
129703,1297,2,1.0,8.0,1985,3,27.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Male,0.0,1,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,6,0,0.0,South,Rural,51.333333333333336,31.0,9.0,19.0,,,
129801,1298,2,2.0,6.0,1983,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,1.0,Black,Female,1.0,0,0,0,0,,,,,,,,,,9.0,9.0,1,1,1.0,,,,,,,,,
129802,1298,2,1.0,7.0,1987,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,Black,Male,0.0,0,0,0,0,,,,,,,,,,9.0,9.0,0,0,,,,,,,,,,
130201,1302,3,1.0,8.0,1979,1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,,8.0,,,,,,,,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,,,,,,,8.0,8.0,0,0,,,,,,,,,,
130401,1304,3,1.0,8.0,1986,1,22.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,8.0,15.0,,,,,1.0,1.0,0.0,0.0,,,0.0,"Non-Black, Non-Hispanic",Male,0.0,3,3,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,15.0,8.0,5,2,1.0,South,Rural,79.25,45.0,38.0,16.0,,,
130402,1304,3,2.0,6.0,1992,2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,15.0,,,,,1.0,1.0,0.0,0.0,,,,"Non-Black, Non-Hispanic",Female,1.0,0,0,0,0,,,,,,,,,,15.0,8.0,4,2,1.0,,,40.0,26.5,40.0,19.0,,,
130403,1304,3,1.0,7.0,1993,3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,15.0,,,,,1.0,1.0,0.0,0.0,,,,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,,,,,,,15.0,8.0,4,2,1.0,,,51.0,19.0,51.0,12.0,,,
130501,1305,3,1.0,8.0,1986,1,29.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13.0,15.0,,,,,1.0,1.0,1.0,,,,,"Non-Black, Non-Hispanic",Male,0.0,7,0,0,0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,15.0,13.0,3,3,1.0,South,Urban,86.5,47.25,49.0,22.0,,,
130502,1305,3,1.0,10.0,1992,2,35.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13.0,15.0,,,,,1.0,1.0,1.0,,,,,"Non-Black, Non-Hispanic",Male,0.0,4,0,0,0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,15.0,13.0,3,3,1.0,South,Rural,56.0,16.0,56.0,16.0,,,
130601,1306,3,1.0,10.0,1982,1,19.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,8.0,8.0,8.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,7,6,0,0,0.0,0.0,Neither,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,7,1,1.0,South,Urban,72.0,39.8,13.0,15.0,,,
130602,1306,3,1.0,9.0,1986,2,23.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,8.0,8.0,8.0,12.0,12.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,,"Non-Black, Non-Hispanic",Male,0.0,6,0,1,0,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,6,3,1.0,South,Rural,72.25,41.0,45.0,14.0,,,
130603,1306,3,1.0,5.0,1989,3,26.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,8.0,8.0,8.0,12.0,12.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,6,2,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,6,5,1.0,South,Urban,44.5,40.0,17.0,14.0,1.0,10000.0,4.0
130604,1306,3,2.0,3.0,1999,4,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,8.0,8.0,8.0,12.0,12.0,12.0,,,,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Female,1.0,2,1,0,0,0.0,0.0,Neither,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,3,3,1.0,South,Urban,99.5,42.6,77.0,11.0,0.0,,
130801,1308,2,1.0,11.0,1977,1,16.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,10.0,10.0,,,,12.0,0.0,0.0,0.0,0.0,,,,Black,Male,0.0,4,1,0,0,0.0,0.0,Neither,0.0,0.0,0.0,1.0,0.0,0.0,12.0,10.0,4,0,0.0,South,Urban,106.5,37.5,108.0,42.0,,,
130802,1308,2,1.0,10.0,1979,2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,12.0,0.0,,,,,,,Black,Male,0.0,0,0,0,0,,,,,,,,,,12.0,10.0,1,0,0.0,,,58.0,11.0,58.0,11.0,,,
130803,1308,2,2.0,11.0,1980,3,19.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,10.0,10.0,,,,12.0,0.0,,,0.0,,,,Black,Female,1.0,4,3,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,10.0,2,0,0.0,South,Urban,77.0,32.666666666666664,43.0,5.0,,,
131001,1310,3,2.0,9.0,1992,1,31.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,16.0,16.0,16.0,16.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Female,1.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,18.0,11.0,6,6,1.0,Northeast,Urban,127.33333333333333,50.0,96.0,20.0,1.0,2250.0,3.5
131002,1310,3,1.0,5.0,1995,2,33.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,16.0,16.0,16.0,16.0,18.0,,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,18.0,11.0,6,6,1.0,Northeast,Urban,31.5,44.6,61.0,10.0,0.0,,
131003,1310,3,2.0,6.0,1998,3,36.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,11.0,16.0,16.0,16.0,16.0,18.0,,,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,2,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,18.0,11.0,5,5,1.0,Northeast,Urban,55.0,46.8,55.0,16.0,1.0,2000.0,1.0
131201,1312,3,1.0,10.0,1977,1,20.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Non-Black, Non-Hispanic",Male,0.0,11,2,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,6,0,0.0,South,Urban,96.66666666666667,45.5,68.0,35.0,,,
131301,1313,2,2.0,11.0,1981,1,20.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,,,0.0,,1.0,0.0,0.0,0.0,,,0.0,,0.0,11.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Female,1.0,9,7,2,1,1.0,1.0,Both SNAP and TANF/AFDC,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,6,0,0.0,South,Urban,58.0,28.75,24.0,15.0,,,
131302,1313,2,1.0,3.0,1993,2,31.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,0.0,11.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,Black,Male,0.0,4,2,1,0,1.0,0.0,SNAP only,1.0,0.0,0.0,1.0,0.0,0.0,12.0,11.0,6,0,0.0,South,Urban,76.0,33.0,48.0,16.0,0.0,,
132201,1322,3,1.0,6.0,1985,1,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,12.0,12.0,12.0,12.0,12.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,7,1,3,1,1.0,1.0,Both SNAP and TANF/AFDC,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7,4,1.0,South,Urban,78.0,18.333333333333332,62.0,12.0,,,
132301,1323,3,1.0,8.0,1992,1,30.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,17.0,17.0,17.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,18.0,10.0,6,6,1.0,South,Urban,108.5,52.8,78.0,16.0,1.0,1500.0,3.0
132302,1323,3,1.0,7.0,1994,2,32.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,17.0,17.0,17.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Male,0.0,4,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,18.0,10.0,6,6,1.0,South,Urban,90.0,52.2,55.0,24.0,1.0,6000.0,3.0
132401,1324,3,2.0,6.0,1986,1,23.0,12.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,10.0,15.0,15.0,15.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Non-Black, Non-Hispanic",Female,1.0,7,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,7,6,1.0,South,Urban,89.0,47.4,34.0,20.0,,,
132402,1324,3,2.0,3.0,1988,2,25.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,10.0,15.0,15.0,15.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,7,3,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,7,7,1.0,South,Rural,79.0,31.0,67.0,10.0,0.0,,
132403,1324,3,1.0,5.0,1990,3,27.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,10.0,15.0,15.0,15.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Male,0.0,5,1,0,0,0.0,0.0,Neither,1.0,1.0,0.0,1.0,1.0,0.0,16.0,10.0,7,7,1.0,South,Urban,74.0,42.8,45.0,16.0,0.0,,
132404,1324,3,2.0,3.0,1995,4,32.0,9.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,10.0,15.0,15.0,15.0,16.0,16.0,,1.0,1.0,1.0,1.0,1.0,1.0,"Non-Black, Non-Hispanic",Female,1.0,3,1,0,0,0.0,0.0,Neither,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,6,6,1.0,South,Urban,86.0,39.8,48.0,13.0,1.0,3000.0,1.0
132405,1324,3,2.0,9.0,1999,5,37.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,10.0,15.0,15.0,15.0,16.0,16.0,,,,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Female,1.0,1,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,10.0,3,3,1.0,South,Urban,66.0,39.75,28.0,14.0,0.0,,
132601,1326,3,2.0,3.0,1998,1,35.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,10.0,16.0,16.0,16.0,16.0,16.0,,,1.0,1.0,1.0,1.0,,"Non-Black, Non-Hispanic",Female,1.0,1,1,0,0,0.0,0.0,Neither,1.0,0.0,0.0,1.0,0.0,0.0,16.0,10.0,4,4,1.0,Northeast,Urban,84.0,52.4,54.0,25.0,1.0,1000.0,1.0
132602,1326,3,1.0,5.0,2000,2,37.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,16.0,16.0,16.0,16.0,,,,1.0,1.0,1.0,0.0,"Non-Black, Non-Hispanic",Male,0.0,0,0,0,0,,,,1.0,0.0,0.0,1.0,0.0,0.0,16.0,10.0,4,3,1.0,Northeast,Urban,85.5,45.8,59.0,25.0,0.0,,
132701,1327,3,2.0,1.0,1987,1,25.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0,0.0,0.0,,11.0,12.0,12.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Non-Black, Non-Hispanic",Female,1.0,6,3,1,0,1.0,0.0,SNAP only,1.0,1.0,0.0,1.0,1.0,0.0,13.0,11.0,6,0,0.0,South,Urban,98.5,49.75,85.0,30.0,,,
